phase,episode_index,seed,frame_index,time_s,x_m,y_m,z_m,quat_w,quat_x,quat_y,quat_z
validation-0,2,2005202,26,2.5999999999999353,-0.1397659772226973,-0.9078323927108588,1.1992381582577667,0.9999457201809563,-0.00985202565349786,0.0033901074250594103,-3.813080949909344e-05
validation-0,2,2005202,27,2.6999999999999242,-0.06301584061428418,-0.9081116056962211,1.1993678204161422,0.9999403293128547,-0.010725325546413114,0.0020747516431317203,-2.472331956853927e-05
validation-0,2,2005202,28,2.7999999999999132,0.014118343535997826,-0.9063540248632408,1.1994715332981978,0.9999668457011682,-0.008121315701989677,-0.0005929505326164281,-1.1806325414717413e-05
validation-0,2,2005202,29,2.899999999999902,0.09115190515995586,-0.902883651695917,1.1995848436665444,0.9999409641026856,-0.0105589295806421,-0.0025645847939349754,1.4843737168834992e-05
validation-0,2,2005202,30,2.999999999999891,0.16767706561509724,-0.8975063079123335,1.1996702912504156,0.999968981841471,-0.006454607565656708,-0.004513687015750595,5.062430641766219e-06
validation-0,2,2005202,31,3.09999999999988,0.2432517160093511,-0.8909148192241408,1.1997211671929302,0.9999525743700273,0.0019719321536398413,-0.009536864254175713,-9.335166261147554e-05
validation-0,2,2005202,32,3.199999999999869,0.31696754867813975,-0.8845827730448727,1.1998079093778677,0.9998894321549683,0.004042337858030164,-0.014309579048265712,-0.00013753879060816112
validation-0,2,2005202,33,3.299999999999858,0.3879087716534206,-0.8789446837957607,1.1999030541380764,0.9998567244955304,0.00014204123272920532,-0.016926493318758635,-6.425951743814806e-05
validation-0,2,2005202,34,3.399999999999847,0.4556062078691578,-0.8732641437872041,1.1999678549835278,0.9998520210242057,-0.0075410334354513745,-0.015461827436599688,2.758365325070081e-05
validation-0,2,2005202,35,3.499999999999836,0.5203468836094987,-0.86604897049359,1.2000200813777635,0.9997920232610225,-0.017989010404403805,-0.009607586445865785,3.314621663458789e-06
validation-0,2,2005202,36,3.599999999999825,0.5831981681339004,-0.8553403444650386,1.200134889207943,0.999644260405867,-0.02644991280546322,-0.003427533876614287,-8.222964538269014e-05
validation-0,2,2005202,37,3.699999999999814,0.6453402664941534,-0.8395020629054444,1.2002987995415741,0.9995261824290456,-0.030771826209486715,0.0006965083833758276,-0.0001422203314566183
validation-0,2,2005202,38,3.799999999999803,0.7075827783883059,-0.8176734181068972,1.2004364011453317,0.999493360576373,-0.03171807038422865,0.0026386152737948613,-0.00015454541642624263
validation-0,2,2005202,39,3.899999999999792,0.770327591105756,-0.7896789163492869,1.2004616065533005,0.9995655411959814,-0.02927111373303884,0.0034512503922436146,-0.00014008976157786707
validation-0,2,2005202,40,3.999999999999781,0.8337145525405849,-0.7559750458978831,1.200341286778289,0.9996912348778652,-0.02472606717402607,0.0024592600920060248,-9.246769364762683e-05
validation-0,2,2005202,41,4.0999999999997705,0.8975493074426902,-0.7174276029406422,1.2001170796089913,0.999806465325138,-0.019667021473228262,-0.0004891229967075402,-3.031697544924966e-05
validation-0,2,2005202,42,4.1999999999997595,0.9612878601681005,-0.6750625226861501,1.1998264751970296,0.9999125867304973,-0.012721227542462386,-0.0036040579255349836,-5.848657621207078e-06
validation-0,2,2005202,43,4.2999999999997485,1.0243408018978515,-0.6301947977474595,1.1995314925141216,0.9999678575104637,-0.005828154128884228,-0.0055060280694280974,-1.4841817653477639e-05
validation-0,2,2005202,44,4.3999999999997375,1.086334665986764,-0.5841397463772043,1.1992975086439517,0.9999806020121116,-0.00132198705554698,-0.006086647708797851,-2.5872546137917173e-05
validation-0,2,2005202,45,4.499999999999726,1.1471558974486975,-0.5377766696272956,1.1991384823935713,0.9999853775215557,0.00040358954330150956,-0.005392696009324636,-2.6235532636434767e-05
validation-0,2,2005202,46,4.599999999999715,1.2069653706537946,-0.49146833984263755,1.1990396441815032,0.9999971853758334,0.0005574256600602511,-0.0023061078329571945,-1.9588450005244757e-05
validation-0,2,2005202,47,4.699999999999704,1.2663078803494423,-0.44524166577524255,1.1989970356075819,0.9999996374708517,-0.0007340335103807528,0.00043126087914722175,-1.6340906869982103e-05
validation-0,2,2005202,48,4.799999999999693,1.3257172569796727,-0.39887273738378815,1.199009127087857,0.999995777385593,-0.0021238192476641807,0.001983516437328239,-1.6288940356793827e-05
validation-0,2,2005202,49,4.899999999999682,1.3854963188290599,-0.3521032225276784,1.1990638065626094,0.9999936063535554,-0.002604255772188984,0.0024504897252953274,-1.4282514205091174e-05
validation-0,2,2005202,50,4.999999999999671,1.4457379919293787,-0.30484594963534556,1.1991451895863918,0.999996604783177,-0.0018219802537962314,0.0018629831193823115,-1.0196620235725327e-05
validation-0,3,2005203,0,0.0,-1.6,0.010853419646433105,1.2,1.0,0.0,0.0,0.0
validation-0,3,2005203,1,0.10000000000000007,-1.5996214757914025,0.010574098480035779,1.2000783043431658,0.9997561863311146,0.013105933058212685,0.01774760686033142,0.0009082191758454039
validation-0,3,2005203,2,0.20000000000000015,-1.5957140995205017,0.007688094706210873,1.2006669042040867,0.998791856986621,0.029380851800103754,0.03933039244657655,0.0021707590184275594
validation-0,3,2005203,3,0.3000000000000002,-1.5841579918837947,-0.0008567112573437833,1.2017281457085172,0.9979049139759906,0.03795447907359197,0.05231661828508804,0.0028655945342534613
validation-0,3,2005203,4,0.4000000000000003,-1.5624080220699494,-0.016747794094474786,1.202712419416154,0.9976035843987264,0.039667922506941254,0.05661388478235115,0.0029004083587484313
validation-0,3,2005203,5,0.5000000000000003,-1.5296420975555538,-0.0403460142299479,1.2031300515241703,0.9978581504029864,0.037799082380927496,0.05333053893110427,0.002488907954927004
validation-0,3,2005203,6,0.6000000000000004,-1.4864876187626266,-0.07129167071396403,1.2028062420978247,0.9984077117673544,0.03384359763140149,0.045089546548894154,0.001893350166767739
validation-0,3,2005203,7,0.7000000000000005,-1.4345093095305514,-0.10881023705209861,1.2018635788004082,0.9989920688068163,0.027684881123728352,0.03530844480420564,0.0013067301749043983
validation-0,3,2005203,8,0.8000000000000006,-1.3755995321253016,-0.15173414220499157,1.2005723858804154,0.9994603377293969,0.02057180691179334,0.025596056741838822,0.0008221590428868842
validation-0,3,2005203,9,0.9000000000000007,-1.3116466052259712,-0.1987003869592109,1.199214695429023,0.999764886174653,0.013839471849846657,0.016685734657714873,0.0004771268538282699
validation-0,3,2005203,10,1.0000000000000007,-1.2444069047645732,-0.24839532333385114,1.1979934581582643,0.9999352653824202,0.007763714417096702,0.008313806957224688,0.00026532417091765486
validation-0,3,2005203,11,1.1000000000000008,-1.1754879107980623,-0.2996222685742562,1.1970386448606671,0.9999952970830065,0.0021372114141109282,0.0021939795055373277,0.00015682209442110495
validation-0,3,2005203,12,1.2000000000000008,-1.1061063088147065,-0.35129605974070877,1.1964040499137565,0.9999960855591695,-0.002061445460675246,-0.0018888630151435392,0.00010726350443054512
validation-0,3,2005203,13,1.300000000000001,-1.0370769139427312,-0.40259270154132454,1.1960740677414192,0.9999785416384974,-0.004527808231930117,-0.004733682746785007,8.638755462716605e-05
validation-0,3,2005203,14,1.400000000000001,-0.969032973591986,-0.45297354682247737,1.1960259891635234,0.9999207298800695,-0.00784880159690177,-0.009844303531404747,0.00014127130434491802
validation-0,3,2005203,15,1.500000000000001,-0.9029303256553461,-0.5017826597040611,1.1962480905750548,0.999800917378146,-0.01260194880826239,-0.01546757693143322,0.00026563117556173535
validation-0,3,2005203,16,1.6000000000000012,-0.8397652799433433,-0.5480453368410865,1.1966826632912904,0.9996666979202882,-0.020487718355759844,-0.015704770819817495,0.00032655660758776264
validation-0,3,2005203,17,1.7000000000000013,-0.7796100625564891,-0.5903113908945428,1.1972288422623896,0.9995690304436311,-0.027167160983228866,-0.011118961555336038,0.00025968446245431035
validation-0,3,2005203,18,1.8000000000000014,-0.7215805786247497,-0.6272757850624221,1.197801032378467,0.9995050758792962,-0.03128544559582303,-0.0032897589677279623,4.088185236068284e-05
validation-0,3,2005203,19,1.9000000000000015,-0.6641974085321247,-0.6581330924645229,1.1983673308457363,0.9994442433094314,-0.03299138292307989,0.004767636130552078,-0.00020691589465750545
validation-0,3,2005203,20,2.0000000000000013,-0.6058984993287715,-0.6825033402998647,1.198938292531713,0.9993485817232177,-0.03425986497824971,0.011335426615181146,-0.00042657111530028553
validation-0,3,2005203,21,2.0999999999999903,-0.545414822723694,-0.7001748075560298,1.199464696508228,0.9993079585499373,-0.03389388303042217,0.015313716833781094,-0.0005465790071822442
validation-0,3,2005203,22,2.1999999999999793,-0.48197821684963277,-0.7112478987779105,1.199813775375271,0.9994040247445184,-0.030551465776950466,0.016060224413983987,-0.0005219723272006677
validation-0,3,2005203,23,2.2999999999999683,-0.4154254793163155,-0.7163577992337199,1.1999374178138196,0.9995692253663426,-0.0254891640794982,0.01454288596419076,-0.0004131378591450339
validation-0,3,2005203,24,2.3999999999999573,-0.3460464758960014,-0.7165294228914639,1.1998360901315235,0.9997781496840176,-0.01763124380057618,0.011520102382787487,-0.0002791013030928184
validation-0,3,2005203,25,2.4999999999999463,-0.2743878930448747,-0.7131906172175658,1.1996345361873433,0.9998862599658447,-0.011920226710402583,0.00923827429981748,-0.00017208907008990128
validation-0,3,2005203,26,2.5999999999999353,-0.20089839214524535,-0.7074339357024634,1.1994682155687786,0.9999113425601149,-0.01064587266760835,0.007997472050911456,-0.00011338239594108232
validation-0,3,2005203,27,2.6999999999999242,-0.1258492677421176,-0.6996173260287711,1.1993366846255402,0.9999437800539732,-0.00850271828249569,0.006335200214729891,-7.583810852749102e-05
validation-0,3,2005203,28,2.7999999999999132,-0.049569913281431975,-0.6901210889143983,1.199231527587288,0.9999716302686231,-0.006427874692907704,0.003926732770770454,-4.306496886152493e-05
validation-0,3,2005203,29,2.899999999999902,0.027464985245242716,-0.6793862214728121,1.1991595478766737,0.9999934605392571,-0.003535196881603592,0.000761918722336862,-2.7232148216738876e-05
validation-0,3,2005203,30,2.999999999999891,0.10464414599872573,-0.6680247416129251,1.1991240682648105,0.9999926712741695,0.0027387608432479726,-0.002674644182531156,-5.353029046685457e-05
validation-0,3,2005203,31,3.09999999999988,0.18128834305997457,-0.6571335394476913,1.199146801920066,0.9999599643741728,0.006191580393069511,-0.0064596336168414965,-8.434795316232619e-05
validation-0,3,2005203,32,3.199999999999869,0.2565981351719455,-0.6473997411140683,1.1992414086470287,0.9998944664505119,0.005931032310486865,-0.013261558511694875,-9.941437885729297e-05
validation-0,3,2005203,33,3.299999999999858,0.32931497276879246,-0.6388137909198477,1.1994181439722018,0.9997937006997409,0.0045189226724942685,-0.019802202122586217,-9.03885600975905e-05
validation-0,3,2005203,34,3.399999999999847,0.39822765364192264,-0.631068419258877,1.199603562962077,0.9997624383638652,0.0008756666718810808,-0.021778407544530812,-3.1771740208338916e-05
validation-0,3,2005203,35,3.499999999999836,0.4630017215270609,-0.6233843910449581,1.1996802095076446,0.9998280512981162,-0.00827867036527713,-0.016593109624763708,-1.2937398408594096e-05
validation-0,3,2005203,36,3.599999999999825,0.5245564293011463,-0.6140344412621868,1.199723952928982,0.9997635217702826,-0.019937575444960578,-0.008682614595265955,-7.633248632544126e-05
validation-0,3,2005203,37,3.699999999999814,0.5843664095907878,-0.6008084094343159,1.1998771565980697,0.9995706623502709,-0.029170579893649712,-0.0027473588976914035,-0.00014232496974164892
validation-0,3,2005203,38,3.799999999999803,0.6436093399144488,-0.5819431474177982,1.2000865082230134,0.9994534514432432,-0.03303038707864655,0.0013252731676888579,-0.00018862304691089917
validation-0,3,2005203,39,3.899999999999792,0.7030867395948674,-0.5566642844594366,1.2002250039064655,0.999468873158433,-0.03236055990815769,0.0038372282318578444,-0.00020354198374825997
validation-0,3,2005203,40,3.999999999999781,0.7633013350602745,-0.525090002418942,1.2002199090087369,0.9995806928382756,-0.028479100426772545,0.0052291342464083216,-0.00018841143140113336
validation-0,3,2005203,41,4.0999999999997705,0.8245141873945085,-0.4879775738760904,1.2000480692732278,0.9997458671558888,-0.02195574417165411,0.0051113935944590225,-0.00014162666477994328
validation-0,3,2005203,42,4.1999999999997595,0.8866722600629525,-0.4465678315102945,1.199760161428335,0.9998888925384446,-0.014771366250950312,0.0020006931606704535,-8.089623259007442e-05
validation-0,3,2005203,43,4.2999999999997485,0.9492091553238708,-0.4022631636944506,1.1994471463795477,0.9999688391328946,-0.007590815815199728,-0.0021673236618801575,-5.464993594283915e-05
validation-0,3,2005203,44,4.3999999999997375,1.0113325490476712,-0.3564501738248079,1.1991894430831924,0.9999832430867343,-0.001410239638177579,-0.005614351136284606,-6.189685023318683e-05
validation-0,3,2005203,45,4.499999999999726,1.0724000826431155,-0.31035812010650266,1.1990214312148904,0.999968974898865,0.004293898449591872,-0.006603509230203534,-7.308669447477075e-05
validation-0,3,2005203,46,4.599999999999715,1.1321491173115827,-0.265060788874268,1.1989497150972297,0.999938744571976,0.007537574839365884,-0.00810453783706353,-9.23894480030709e-05
validation-0,3,2005203,47,4.699999999999704,1.1902939693473626,-0.22121892145437244,1.1989653862771281,0.9999054832182043,0.008978895819673137,-0.01041106363074125,-0.00011753342084014783
validation-0,3,2005203,48,4.799999999999693,1.2463702258210287,-0.1791206506083789,1.1990557487138804,0.9998628561902853,0.00929191850241985,-0.013707957796119606,-0.0001447570639301698
validation-0,3,2005203,49,4.899999999999682,1.2997512639166013,-0.13882404726839717,1.1992028415214062,0.9998181688959218,0.008302255855685399,-0.017166201092188096,-0.00015242498220202267
validation-0,3,2005203,50,4.999999999999671,1.3497878685512,-0.1001338528025467,1.1993671984963132,0.9997987130965499,0.006028663049968024,-0.019135658543660675,-0.00012281861670637844
validation-0,3,2005203,51,5.09999999999966,1.3960941683422832,-0.06260759995239475,1.1995119988512861,0.9998067794141592,0.002727339742951131,-0.0194669302442405,-6.389271012091927e-05
validation-0,3,2005203,52,5.199999999999649,1.4386332179725956,-0.025627881011317636,1.1996014992856803,0.9998549836054258,-7.022687755433852e-05,-0.017029582303435056,-1.2415695994489256e-05
validation-0,4,2005204,0,0.0,-1.6,-0.025682995444270634,1.2,1.0,0.0,0.0,0.0
validation-0,4,2005204,1,0.10000000000000007,-1.5996207189806397,-0.02596128812345247,1.2000783043486452,0.999756187705357,0.013057700461856612,0.017783124601350522,0.0009066878801323
validation-0,4,2005204,2,0.20000000000000015,-1.5957041300897798,-0.028832678484182063,1.2006654216938115,0.9987945183546975,0.029089893063007945,0.03947942375869129,0.0021594735170493377
validation-0,4,2005204,3,0.3000000000000002,-1.5841130018193783,-0.037300435632698886,1.2017134861198333,0.9979248990987487,0.03720209590881282,0.0524777484883855,0.002825903808039968
validation-0,4,2005204,4,0.4000000000000003,-1.5622954202497177,-0.052972206060520506,1.2026837835136976,0.9976266963998944,0.038734503080353755,0.05685511753165622,0.002847544874526175
